FILE NAME,SITE NAME,SITE CODE,COUNTRY,CONTRIBUTOR (ABBREVIATED),CONTRIBUTOR (FULL),CONTRIBUTOR WEBSITE,CONTRIBUTOR CONTACT,ORGINATOR,ORIGINATOR WEBSITE,ORIGINATOR CONTACT,LATITUDE,LONGITUDE,COORDINATE SYSTEM,START DATE/TIME,END DATE/TIME,NUMBER OF YEARS,TIME ZONE HOURS,DATUM INFORMATION,INSTRUMENT,PRECISION,NULL VALUE,GAUGE TYPE,OVERALL RECORD QUALITY
puerto_cortes-9650593-usa-noaa,Puerto_Cortes,9650593,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  15.83500000, -87.87000000,Unspecified,2001/01/01 01:00:00,2002/01/31 23:00:00,2,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
gautier-8741798-usa-noaa,Gautier,8741798,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  30.38330000, -88.61000000,Unspecified,1983/01/01 01:00:00,1984/01/01 05:00:00,2,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
burwell_bay-8638421-usa-noaa,Burwell_Bay,8638421,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  37.05670000, -76.66830000,Unspecified,1971/01/01 01:00:00,1972/07/01 04:00:00,2,0,Station Datum,Unspecified,Unspecified,-99.9999,River,No obvious issues
mendicant_island-8761742-usa-noaa,Mendicant_Island,8761742,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  29.31830000, -89.98000000,Unspecified,1985/01/01 01:00:00,1986/09/04 16:00:00,2,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
texaco_dock-8761819-usa-noaa,Texaco_Dock,8761819,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  29.40170000, -90.03830000,Unspecified,1986/01/01 01:00:00,1987/10/17 11:00:00,2,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
biloxi-8744117-usa-noaa,Biloxi,8744117,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  30.41170000, -88.90330000,Unspecified,2004/01/01 01:00:00,2005/08/29 07:00:00,2,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
new_baltimore_lake_st_clair_mi-9034057-usa-noaa,New_Baltimore_Lake_St_Clair_Mi,9034057,USA,NOAA,National_Oceanic_and_Atmospheric_Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National_Oceanic_and_Atmospheric_Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  42.67777800, -82.73388900,Unspecified,2008/01/01 01:00:00,2018/10/23 12:00:00,2,0,Station Datum,Unspecified,Unspecified,-99.9999,Lake,No obvious issues
cedar_beach-8514422-usa-noaa,Cedar_Beach,8514422,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  40.96500000, -73.04330000,Unspecified,1988/01/01 01:00:00,1989/04/02 14:00:00,2,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
wildwood_crest-8535835-usa-noaa,Wildwood_Crest,8535835,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  38.97500000, -74.82330000,Unspecified,1975/01/01 01:00:00,1976/10/25 04:00:00,2,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
barrow_offshore-9494935-usa-noaa,Barrow_Offshore,9494935,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  71.36010000,-156.72986100,Unspecified,2009/01/01 01:00:00,2010/08/18 23:00:00,2,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
mayport-8720224-usa-noaa,Mayport,8720224,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  30.39500000, -81.43170000,Unspecified,1997/01/01 01:00:00,1998/03/11 10:00:00,2,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
puerto_quetzal_san_jose-9635000-usa-noaa,Puerto_Quetzal_San_Jose,9635000,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  13.91670000, -90.83000000,Unspecified,2001/01/01 01:00:00,2002/01/31 23:00:00,2,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
vilano_beach_icww-8720554-usa-noaa,Vilano_Beach_Icww,8720554,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  29.91670000, -81.30000000,Unspecified,2003/01/01 01:00:00,2004/08/31 23:00:00,2,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
cut_2n_front_range-8720012-usa-noaa,Cut_2N_Front_Range,8720012,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  30.71670000, -81.30170000,Unspecified,1998/01/01 01:00:00,1999/01/03 01:00:00,2,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
hamilton_afb_inside-9415126-usa-noaa,Hamilton_Afb_Inside,9415126,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  38.04830000,-122.49800000,Unspecified,2000/01/01 01:00:00,2001/01/31 23:00:00,2,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
sandy_island-8661703-usa-noaa,Sandy_Island,8661703,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  33.50670000, -79.14500000,Unspecified,1975/01/01 01:00:00,1976/02/06 04:00:00,2,0,Station Datum,Unspecified,Unspecified,-99.9999,River,No obvious issues
east_bay-8729702-usa-noaa,East_Bay,8729702,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  30.45000000, -86.91830000,Unspecified,1992/01/01 01:00:00,1993/11/01 20:00:00,2,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
barren_island-8571579-usa-noaa,Barren_Island,8571579,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  38.34170000, -76.26500000,Unspecified,2002/01/01 00:00:00,2003/03/31 23:00:00,2,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
stouts_pass_at_six_mile_lake-8764025-usa-noaa,Stouts_Pass_At_Six_Mile_Lake,8764025,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  29.74330000, -91.23000000,Unspecified,2006/01/01 01:00:00,2007/03/20 16:00:00,2,0,Station Datum,Unspecified,Unspecified,-99.9999,River,No obvious issues
shield_point-8729747-usa-noaa,Shield_Point,8729747,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  30.58170000, -87.01500000,Unspecified,1992/01/01 01:00:00,1993/11/02 15:00:00,2,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
townsend_inlet-8535375-usa-noaa,Townsend_Inlet,8535375,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  39.12170000, -74.71670000,Unspecified,2013/01/01 01:00:00,2014/05/28 00:00:00,2,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
devon_energy_facility-8760417-usa-noaa,Devon_Energy_Facility,8760417,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  29.20075000, -89.04000000,Unspecified,2008/01/01 01:00:00,2009/02/10 23:00:00,2,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
montauk_point_light-8510321-usa-noaa,Montauk_Point_Light,8510321,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  41.07170000, -71.85670000,Unspecified,1987/01/01 01:00:00,1988/10/22 11:00:00,2,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
goose_creek_barnegat_bay-8533005-usa-noaa,Goose_Creek_Barnegat_Bay,8533005,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  39.96330000, -74.11500000,Unspecified,1976/01/01 01:00:00,1977/06/01 04:00:00,2,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
seaside_park-8533135-usa-noaa,Seaside_Park,8533135,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  39.92170000, -74.08330000,Unspecified,1976/01/01 01:00:00,1977/08/01 04:00:00,2,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
cape_may-8535962-usa-noaa,Cape_May,8535962,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  38.93000000, -74.93500000,Unspecified,1984/01/01 01:00:00,1985/04/22 14:00:00,2,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
silver_bay-8532921-usa-noaa,Silver_Bay,8532921,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  39.99670000, -74.14830000,Unspecified,1976/01/01 01:00:00,1977/06/01 13:00:00,2,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
mackinaw_city_mi-9075079-usa-noaa,Mackinaw_City_Mi,9075079,USA,NOAA,National_Oceanic_and_Atmospheric_Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National_Oceanic_and_Atmospheric_Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  45.80000000, -84.72530000,Unspecified,2008/01/01 01:00:00,2009/10/28 23:00:00,2,0,Station Datum,Unspecified,Unspecified,-99.9999,Lake,No obvious issues
betterton-8573704-usa-noaa,Betterton,8573704,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  39.37170000, -76.06330000,Unspecified,1983/01/01 01:00:00,1999/12/31 23:00:00,2,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,Possible datum issues
east_timbalier_island-8762223-usa-noaa,East_Timbalier_Island,8762223,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  29.07670000, -90.28500000,Unspecified,1986/01/01 01:00:00,1987/09/21 16:00:00,2,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
fort_mchenry_marsh-8574683-usa-noaa,Fort_Mchenry_Marsh,8574683,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  39.26170000, -76.58500000,Unspecified,2004/01/01 01:00:00,2005/01/31 23:00:00,2,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
tybee_marina-8671029-usa-noaa,Tybee_Marina,8671029,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  31.99670000, -80.85500000,Unspecified,1995/01/01 01:00:00,1996/01/31 23:00:00,2,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
rappahannock_light-8632837-usa-noaa,Rappahannock_Light,8632837,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  37.53833300, -76.01500000,Unspecified,2006/01/01 01:00:00,2007/10/02 18:00:00,2,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,Possible datum issues
lake_montauk-8510448-usa-noaa,Lake_Montauk,8510448,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  41.07330000, -71.93500000,Unspecified,1998/01/01 01:00:00,1999/08/26 09:00:00,2,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
umbrella_point-8770625-usa-noaa,Umbrella_Point,8770625,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  29.68000000, -94.86830000,Unspecified,1995/01/01 01:00:00,1996/06/07 10:00:00,2,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
kettle_creek-8532835-usa-noaa,Kettle_Creek,8532835,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  40.01330000, -74.11330000,Unspecified,1976/01/01 01:00:00,1977/06/01 04:00:00,2,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
loveladies-8533738-usa-noaa,Loveladies,8533738,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  39.72500000, -74.13670000,Unspecified,1976/01/01 01:00:00,1977/09/01 04:00:00,2,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
mianus-8469057-usa-noaa,Mianus,8469057,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  41.03919400, -73.59202800,Unspecified,2015/01/01 01:00:00,2016/01/09 15:00:00,2,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
cedar_creek-8533295-usa-noaa,Cedar_Creek,8533295,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  39.87000000, -74.15500000,Unspecified,1976/01/01 01:00:00,1977/07/01 04:00:00,2,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
oyster_creek-8533465-usa-noaa,Oyster_Creek,8533465,USA,NOAA,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,National Oceanic and Atmospheric Administration,"https://api.tidesandcurrents.noaa.gov/api/prod/",co-ops.userservices@noaa.gov,  39.80830000, -74.18830000,Unspecified,1976/01/01 01:00:00,1977/07/01 04:00:00,2,0,Station Datum,Unspecified,Unspecified,-99.9999,Coastal,No obvious issues
